,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,716020,penoreri - Everlasting Message [Nathan's GRAVITY] (Azer),NM6,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,1950368,Shiina Ringo - Jinsei wa Yume Darake [Life is Full of Dreams] (melloe),NM7,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,1679686,Meramipop - Unknown x known - DYES IWASAKI Remix - [Extra Stage] (Lasse),HD1,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,1609215,PSYQUI feat. Such - Your voice so... [Future] (Livia),HD2,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,60089,Sound Horizon - Raijin no Hidariude [Insane] (AngelHoney),HD3,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,2165905,Ricky Montgomery - Cabo [Expert] ([Mad]),HR1,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,183215,Nekomata Master+ - POINT ZERO [Another] (Nakagawa-Kanon),HR2,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,2077120,ryu5150 - Louder than steel [Onlybiscuit's Extra] (Sotarks),HR3,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,1716393,-45 - Midorigo Queen Bee [Mirash's Insane] (PandaHero),DT1,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,1761258,HACHI feat. Hatsune Miku - Suna no Wakusei [Insane] (gowww),DT2,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,2003655,Maduk feat. Veela - Ghost Assassin (Hourglass Bonusmix) [DuckRadio's Insane] (_tranquility),DT3,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,1551711,4 Elements - I Want You To Hold Me (Nightcore Mix) [Mk's Insane] (Okoratu),DT4,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,215238,Rohi - Kakuzetsu Thanatos [Rin] (NatsumeRin),FM1,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,87171,IOSYS - Cirno's Perfect Math Class [Insane] (Louis Cyphre),FM2,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,2138942,Rin - Amanojaku set 03 ~ Romantic Escape Flight [Last Day] (Halfslashed),FM3,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,1856758,XACKSECKS - I SELL MY ORGANS TO BUY VIDEO GAMES [ar9] (Silverboxer),FM4,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,49101,m-flo loves CHEMISTRY - Astrosexy [Sexy] (mtmcl),TB,Dio's Bizarre Holiday Triples Division A Finals,2500-20000
,,,,,
,1911574,ke-ji feat. Nanahira - Ange du Blanc Pur [Extreme] (Zecent),NM1,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1917058,Hommarju - Shanghai Wu Long [GRAVITY] (Flask),NM2,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1741989,USAO - USAO ULTIMATE HYPER MEGA MIX [NATHAN x RLC's TWERKING GAMER ONII-CHAN] (Nathan),NM3,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,2153771,Unlucky Morpheus - Phantom Blood [Atalanta's Extra] (IsomirDiAngelo),NM4,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1702581,Tanchiky - Sanshi Suimei [Miyabi] (nika mika),NM5,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1035357,Pierce The Veil - Texas Is Forever [Kaifin's Expert] (puxtu),NM6,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1809913,M2U - The back of Beyond [Spring] (yaspo),NM7,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,2042325,Zutto Mayonaka de Ii no ni. - Mabushii DNA Dake [bike] (Akito),HD1,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,2129967,IAHN - Feel It [Expert] (Cellina),HD2,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1866037,Shimotsuki Haruka - Tsubasa o Motanai Shoujo [Rio's Eztra] (Dored),HD3,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1411708,Nekomata Gekidan - AsiaN distractive [Chaoz's Insane (Winner!)] (Regou),HR1,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,679817,Pierce The Veil - King For A Day (feat Kellin Quinn) [Insanother] (pishifat),HR2,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,733963,Azel - -Astraia- [the_End] (Spaghetti),HR3,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1107464,senya - Zouka de Arou to Shita Mono [Giralda's Lunatic] (Satellite),DT1,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,76612,Tatsh feat. Tsukiko - Floating Darkness [Collab] (Natteke),DT2,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,307411,Akiyama Uni - Chi no Iro wa Kiiro [Lunatic] (Hollow Wings),DT3,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,2149020,Artik & ASTI feat. Artyom Kacher - Grustnyy dance [Mikan & schoolboy's Flex] (-Mikan),DT4,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1403318,Endorfin. - Luminous Rage [Lucent] (Kibbleru),FM1,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,50845,forestpireo - Kanojo Ga Ichiban Shoujo Nanoka? [KIRBY Mix] (Teara),FM2,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,2003509,sakuzyo - AXION (Star* Remix 2016 Update) [1112's Game World] (Ryuusei Aika),FM3,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,283705,FujuniseikouyuuP - FREEDMAN [FREEDOM] (val0108),FM4,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,1368231,Kucchi - Yakumo >>JOINT STRUGGLE (2014 ReWorks) [Phantasm] (Cherry Blossom),TB,Dio's Bizarre Holiday Triples Division A Grand Finals,2500-20000
,,,,,
,519940,Igorrr - Tout Petit Moineau [Insane] (fergas),NM1,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,1461560,Memme - Marionette [Extra] (Gamu),NM2,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,2191439,Camellia feat. Nanahira - NANI THE FUCK!! [INSANE!!] (My Angel RangE),NM3,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,821336,Nanahoshi Kangengakudan feat.Matsushita - Dance Number o Tomo ni [deetz' Insane] (pkk),NM4,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,1838381,Gekidan Record feat. Nekomata Master - Houkou Orpheus [Special] (celerih),NM5,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,1892654,brave elements - Massarani [Impure's Insane] (Amiya),HD1,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,75822,Amane - Midsummer Festival [Lunatteke] (Natteke),HD2,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,1316477,Getty vs. DJ DiA - Grayed Out -Antifront- [Pachiru vs. Ayyri's Insane] (Realazy),HR1,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,2037476,Wisp X - Wander [Nowa's Insane] (Uta),HR2,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,107277,Sasaki Sayaka - Zzz [Aria] (Sumisola),DT1,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,2020810,Shimotsuki Haruka - LUNA [Hard] (Lasse),DT2,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,1636112,Suzuyu - Euphorium [Hard.] (Dored),DT3,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,84801,Megpoid GUMI - Poker Face [Spade] (NatsumeRin),FM1,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,46880,Silver Forest - Sakase * Sakase [Lunatic] (MegaManEXE),FM2,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,1304553,Araki - Chiisana Koi no Uta (Synth Rock Cover) [Insane] (Shishou),FM3,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,389348,TRakker - Rootus [Remix] (Amamiya Yuko),TB,Dio's Bizarre Holiday Triples Division B Round of 16,20000-50000
,,,,,
,734096,Azel - -Astraia- [ktgster's Extra] (Spaghetti),NM1,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1543094,lapix - Nexta [EXHAUST] (DTM9 Nowa),NM2,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,923384,Function Phantom - Euclid [-Tochi's Extra] (RikiH_),NM3,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1515652,TOMINAGA TOMMY HIROAKI - JoJo ~Sono Chi no Sadame~ Archetype MIX Ver. [Collab Extra] (Delis),NM4,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1626385,Whispered - Jikininki [MKL's Another] (MrKosiej),NM5,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1860809,Feryquitous feat. Aitsuki Nakuru - Hi no Ao [RYugu's Penumbral Insane] (Skystar),HD1,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1626314,jioyi - Platinum [Theaceae's Another] (Plaudible),HD2,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,90651,hapi - Golden Sun [Lunatic] ([Takuya]),HD3,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,485284,M2U - Quo Vadis [Extreme] (buhei),HR1,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,31572,ESTi - SIN [DJPopStyle] (lesjuh),HR2,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1454897,Kurosaki Maon - Memories Last [cRyo's Extra] (Gaia),HR3,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1860373,lapix - NEO GRAVITY (Extended) [Hard] (-PC),DT1,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1615501,Naru Hakobe (CV: M.A.O) - Neko Matsuri [Insane] (Regou),DT2,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,292605,Childhood Crusher-P - Calalini [Hard] (neonat),DT3,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1804912,JIN ft. Shouichi Taguchi (Sentimental Vector) - Kagerou Days [Agatsu's Hard] (Nevo),DT4,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1363001,Son Tung M-TP - Noi Nay Co Anh [Pho's Insane] (Asaiga),FM1,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,136411,44teru-k - F.I [Gold] (Philippines),FM2,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1587083,Nekomata Master - Scars of FAUNA [moph's Insane] (Ambient),FM3,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,1056685,sak remixed by LeaF - WoRLd Tempest [N/A's INFINITE] (Kroytz),FM4,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,923985,Halozy - eliminate anthem [Demarcation] (Lasse),TB,Dio's Bizarre Holiday Triples Division B Quarterfinals,20000-50000
,,,,,
,146929,Levaslater - NNRT [Another] (Reisen Udongein),NM1,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1745226,Nanawo Akari - One Room Sugar Life [Icekalt's Extra] (Fushimi Rio),NM2,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1781960,Yonezu Kenshi - LOSER [WINNER] (Skystar),NM3,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1609253,MAX COVERI - RUNNING IN THE 90'S [SCHOOLBOY'S EXTRA] (Monstrata),NM4,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1393711,wowaka - Unknown Mother-Goose feat. Hatsune Miku [Extra] (tutuhaha),NM5,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1611299,Hei Jing - Shinobi Renka [Uberzolik's Insane] (Realazy),HD1,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,696173,C.H.S - sayonara matane [Extra Stage] (EvilElvis),HD2,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1316417,UNDEAD CORPORATION - Hafuri [Extra Stage] (tokiko),HD3,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1382042,Ling Yuan yousa - Shen De Sui Bo Zhu Liu [LCFC's Another] (Rizen),HR1,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,131009,Miki Sayaka vs. Miki Sayaka (fw. Miki Sayaka) - squartatrice [Another] (Muya),HR2,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1291376,KOAN Sound & Asa - fuego (sakuraburst remix) [Liiraye's Another] (Shiirn),HR3,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,345642,Memme - NEW Astronomas [Priti's Hyper] (Charles445),DT1,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,458816,DJ Poochies - The Landing [Hard] (Sieg),DT2,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1624401,XX:me - Torikago [Dakini's Insane] (Mordred),DT3,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1844821,KASAI HARCORES - Trinity Homerun [ENKRYPSTRATA'S HARD] (Monstrata),DT4,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1649678,LukHash - GLITCH [Mirash's INSANE] (Mao),FM1,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,48096,Kucchy vs Akky - Yakumo ~ JOINT STRUGGLE [Lunatic] (DJPop),FM2,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,521280,tsunamix_underground - Period. ~ Seishin no Kousoku to Jiyuu o Tsukamu Jouka [Lunatic] (TicClick),FM3,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,1808793,Shikata Akiko - Tsukiyo no Ongakukai [Icekalt's Another] (Hey lululu),FM4,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,830322,goreshit - burn this moment into the retina of my eye [insane] (grumd),TB,Dio's Bizarre Holiday Triples Division B Semifinals,20000-50000
,,,,,
,1915983,xi remixed by cosMo@bousouP - FREEDOM DiVE [METAL DIMENSIONS] [Another] (Cherry Blossom),NM1,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,1372142,EBIMAYO - GOODBOUNCE [TIME IS OVER] (NyarkoO),NM2,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,542336,Sota Fujimori - Move That Body -Extended Mix- [RLC's Extra] (Amamiya Yuko),NM3,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,1627723,UNISON SQUARE GARDEN - Sugar Song to Bitter Step [Bittersweet] (Monstrata),NM4,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,1920769,onoken - BIOTONIC [Expert] (Hailie),NM5,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,687530,t+pazolite - Call me it. (500 Tortures) [Expert] (Fort),NM6,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,344620,Akiyama Uni - The Grimoire of Alice [Lunatic] (Hollow Wings),NM7,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,2055981,Fractal Dreamers - Monolithia [Extra] (Yugu),HD1,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,1775314,Dictate - Treason [The Senate] (Realazy),HD2,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,81342,Zeami - Black Rose Apostle [Insane] (lepidopodus),HD3,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,60743,O-Life Japan - Yakujinsama no Couple Dance [Insane] (AngelHoney),HR1,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,147370,Jun.A - Ghost Lead [Lunatic] (Scorpiour),HR2,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,110347,Yousei Teikoku - Hades: The Rise [Insane] (lolcubes),HR3,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,158107,SYNC.ART'S - Sins -Kokoro no Tsumi- [Nightmare] (Snowy Dream),DT1,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,1761649,Chata - Present [Insane] (Lasse),DT2,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,474190,Maduk ft. Veela - Ghost Assassin (Hourglass Bonusmix) [Damnae's Insane] (alacat),DT3,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,2192382,VALLEYSTONE feat. Kanata.N - Natsuirozaka [ailv's Hard] (kwk),DT4,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,1935975,Yunomi & nicamoq - Indoor Kei Nara Trackmaker (curryrice Remix) [jounzan's another] (toybot),FM1,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,58701,IOSYS - Midnight Lightning Bolt [Lunatic] (pieguy1372),FM2,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,1996783,KIRA & Heartbreaker - B.B.F (feat. Hatsune Miku & Kagamine Rin) [YOU LOSE] (hypercyte),FM3,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,404440,Lite Show Magic (t+pazolite vs C-Show) - Crack Traxxxx [Pantsu's Another] (Fatfan Kolek),FM4,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,884031,Treyarch Sound - Abracadavre [Extra] (pishifat),TB,Dio's Bizarre Holiday Triples Division B Finals,20000-50000
,,,,,
,223397,Wotamin - Gigantic O.T.N [S.S] (Star Stream),NM1,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,548376,P*Light - NINJA [Elvis' Donatello] (Kyubey),NM2,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,1050214,Expander - subtractive [wub wub motherfucker] (Kyshiro),NM3,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,2144226,LiSA - Gurenge [Extra] (Crissa),NM4,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,1524996,Casandra - Freaks Romanticism [Insane] (kwk),NM5,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,154226,paraoka - boot [Shoe] (rickyboi),NM6,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,1713929,DragonForce - Ashes of the Dawn [Extreme] (pw384),NM7,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,527704,void feat. Komatsuna - Akatsuki no Tsuki [Skystar's Extreme] (Cherry Blossom),HD1,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,1958595,Memme - Unison System [Extra] (Leader),HD2,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,62589,DJ Sharpnel - Exciting Hyper Highspeed Star [Highspeed] (xBubu),HD3,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,297812,sakuzyo - AXION [LKs' Another] (Flower),HR1,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,178249,Megpoid GUMI - Evil thistle song [Insane] (wantuole),HR2,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,446378,Memme - China Dress [cheesiest's Expert] (Tear),HR3,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,948654,senya - Youyoumu no Gotoku (Autobahn Remix) [Lunatic] (Dailycare),DT1,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,1042025,sakuzyo - Senkyou Ranbu [Insane] (ktgster),DT2,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,991267,Suzuki Konomi - This game [Kuuhaku] (Kalibe),DT3,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,667843,orangentle - HAELEQUIN [alacat's Light Insane] (Gamu),DT4,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,1917397,Ziyoou-vachi - Kaen [Expert] (Seto Kousuke),FM1,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,1674105,AKINO from bless4 - Just Moving On Now [Naosse's Insane] (Realazy),FM2,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,142772,Memme - BSPower Explosion [Baka yyy] (yeahyeahyeahhh),FM3,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,553131,UNDEAD CORPORATION - Everything will freeze [Lunatic] (Ekoro),FM4,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,966177,Billain - Boogie [Edge] (Spaghetti),TB,Dio's Bizarre Holiday Triples Division B Grand Finals,20000-50000
,,,,,
,656385,Demetori - Furuki Yuanxian ~ Death Echo [Extra Stage Collab] (jonathanlfj),NM1,South East Asia Tournament 3 Qualifiers,1-∞
,888383,Kero Kero Bonito - Flamingo (WTN3 Remix) [Multi Color] (Nerova Riuz GX),NM2,South East Asia Tournament 3 Qualifiers,1-∞
,2052211,Nanahira & Reol - Electric Angel [Pata-Mon's Expert] (Lunala),NM3,South East Asia Tournament 3 Qualifiers,1-∞
,49067,COOL&CREATE - Rapid Ensemble [Lunatic] (Doomsday93),HD1,South East Asia Tournament 3 Qualifiers,1-∞
,1569584,Endorfin. - Luminous Rage -Feryquitous OrderBless Remix- [Extra] (Nokris),HD2,South East Asia Tournament 3 Qualifiers,1-∞
,1401977,Mura Masa - Lovesick [heartache] (sammish),HR1,South East Asia Tournament 3 Qualifiers,1-∞
,1184962,subplaid - Only time make your hapiness [Insane] (Desperate-kun),HR2,South East Asia Tournament 3 Qualifiers,1-∞
,2153072,Aimer - I beg you [Lost Butterfly] (xbopost),DT1,South East Asia Tournament 3 Qualifiers,1-∞
,1624401,XX:me - Torikago [Dakini's Insane] (Mordred),DT2,South East Asia Tournament 3 Qualifiers,1-∞
,,,,,
,1226282,Ayaka Ohashi - Wagamama MIRROR HEART [Kisses' Extra] (Rizia),NM1,South East Asia Tournament 3 Groups Stage Week 1,1-∞
,642163,Miki Sayaka vs. Miki Sayaka (fw. Miki Sayaka) - squartatrice [wkyik's Extreme] (eINess),NM2,South East Asia Tournament 3 Groups Stage Week 1,1-∞
,1530346,Blaster & Extra Terra - Spacecraft [Mun's Insane] (Pandize),NM3,South East Asia Tournament 3 Groups Stage Week 1,1-∞
