,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,894409,FELT - Lies in Reality [Deception] (captin1),TB,osu! India Winter Tournament 2021 Finals,1-∞
,,,,,
,2497273,TRUE - Soundscape [Deca's Emotions] (Azunyan-),NM1,osu! India Winter Tournament 2021 GrandFinals,1-∞
,1766668,xi - Niflheimr [Mist] (Atsuro),NM2,osu! India Winter Tournament 2021 GrandFinals,1-∞
,2355252,ak+q - Ignotus (Extended ver.) [[acyl's_expert:::::::feat.iljaaz]] (ScubDomino),NM3,osu! India Winter Tournament 2021 GrandFinals,1-∞
,2645666,DUSTCELL - Anemone [Agatsu's Extra] (Sparhten),NM4,osu! India Winter Tournament 2021 GrandFinals,1-∞
,2557463,goreshit - looming shadow of a tree long gone [aro's extra] (Hobbes2),NM5,osu! India Winter Tournament 2021 GrandFinals,1-∞
,2445425,sasakure.UK - Chimera feat. Annabel [SMM's Extra] (PandaHero),NM6,osu! India Winter Tournament 2021 GrandFinals,1-∞
,2698283,REOL - VIP KID [Mentai's Expert] (Sparhten),HD1,osu! India Winter Tournament 2021 GrandFinals,1-∞
,2262846,Hana - Kuukirikigaku Shoujo to Shounen no Uta [Gust's Another] (Bellicose),HD2,osu! India Winter Tournament 2021 GrandFinals,1-∞
,1750943,Thaehan - Help [Collab Extra] (_Epreus),HD3,osu! India Winter Tournament 2021 GrandFinals,1-∞
,1138938,Amatsuki - Chiisana Koi no Uta [Another] (Logic Agent),HR1,osu! India Winter Tournament 2021 GrandFinals,1-∞
,1660686,AiRI - Towa ni Saku Hana (short ver.) [Forever] (Yugu),HR2,osu! India Winter Tournament 2021 GrandFinals,1-∞
,1557405,Negentropy (a.k.a. Team Grimoire) - ouroVoros [Firika's Another] (Suzuki_1112),HR3,osu! India Winter Tournament 2021 GrandFinals,1-∞
,1150189,Suara - Fuantei na Kamisama [Kalitarks' Insane] (Kalibe),DT1,osu! India Winter Tournament 2021 GrandFinals,1-∞
,667843,orangentle - HAELEQUIN [alacat's Light Insane] (Gamu),DT2,osu! India Winter Tournament 2021 GrandFinals,1-∞
,158107,SYNC.ART'S - Sins -Kokoro no Tsumi- [Nightmare] (Snowy Dream),DT3,osu! India Winter Tournament 2021 GrandFinals,1-∞
,1409266,Luis Fonsi - Despacito ft. Daddy Yankee [Insane] (Monstrata),DT4,osu! India Winter Tournament 2021 GrandFinals,1-∞
,2609903,TRakker - Trail of Dust [Stardust] (Hojo Karen),TB,osu! India Winter Tournament 2021 GrandFinals,1-∞
,,,,,
,2521711,Yorushika - Thoughtcrime [1984] (GalaxySkys),NM1,osu! New Zealand Open Qualifiers,1-∞
,2680853,Ice - Amber Wishes [Extra] (jordanlr7),NM2,osu! New Zealand Open Qualifiers,1-∞
,2531431,Virtual Riot - Prove Them Wrong [Invalidation] (C00L),NM3,osu! New Zealand Open Qualifiers,1-∞
,1994839,VALLEYSTONE feat. Kanata.N - Natsuirozaka [Luscent's Extra] (kwk),NM4,osu! New Zealand Open Qualifiers,1-∞
,2100202,suzumu - Shinzou Connect [Coco's Extra] (Ryuusei Aika),HD1,osu! New Zealand Open Qualifiers,1-∞
,118054,Insert Rupee - Facing Fears (OC ReMix) [Insane] (Charles445),HD2,osu! New Zealand Open Qualifiers,1-∞
,2335757,Kurokotei - Into The Void [Expert] (Hazu-),HR1,osu! New Zealand Open Qualifiers,1-∞
,2613274,Arizona Zervas - ROXANNE [Expert] (Cubby),HR2,osu! New Zealand Open Qualifiers,1-∞
,2002273,Asaka - Eternal Star [Rinne] (Cami),DT1,osu! New Zealand Open Qualifiers,1-∞
,1855074,Gekidan Record feat. Nekomata Master - Houkou Orpheus [felys' White Hard] (celerih),DT2,osu! New Zealand Open Qualifiers,1-∞
,,,,,
,679779,Reol - Asymmetry [captin's Extra] (Gaia),NM1,osu! New Zealand Open Round of 16,1-∞
,2659369,technoplanet - Juvenile [Extra] (Astronic),NM2,osu! New Zealand Open Round of 16,1-∞
,2670817,Eagle - S!ck [!] (Heilia),NM3,osu! New Zealand Open Round of 16,1-∞
,1652184,yuikonnu x sana - Fuzzy Future [Meg's Extra] (Aeril),NM4,osu! New Zealand Open Round of 16,1-∞
,2106506,Thousand Leaves - Temptation [Extra] (xept),NM5,osu! New Zealand Open Round of 16,1-∞
,2269189,Kitamura Eri - STARLET SEEKER [Extra] (CoLouRed GlaZeE),HD1,osu! New Zealand Open Round of 16,1-∞
,84538,Groove Coverage - The End (Nightcore Remix) [Insane] (winber1),HD2,osu! New Zealand Open Round of 16,1-∞
,2592046,Hoshimachi Suisei - NEXT COLOR PLANET [Mir's Extra] (Amateurre),HD3,osu! New Zealand Open Round of 16,1-∞
,2372012,Yorushika - Aruku [Enerugi's Extra] (Faito),HR1,osu! New Zealand Open Round of 16,1-∞
,137840,Xelia - Illumiscape [Another] (Kanna),HR2,osu! New Zealand Open Round of 16,1-∞
,2237462,senya - Yoru no Hana ~Nagi~ [tourn] (Okoratu),HR3,osu! New Zealand Open Round of 16,1-∞
,775380,YUI - Rolling star [Insane] (pkhg),DT1,osu! New Zealand Open Round of 16,1-∞
,1946272,zts - worldenddominator [PandaHero's Insane] (deetz),DT2,osu! New Zealand Open Round of 16,1-∞
,772983,yak_won - Sewing Machine [Insane] (ktgster),DT3,osu! New Zealand Open Round of 16,1-∞
,1642420,SOUND HOLIC - HOLY WORLD [DIVINE] (Yoshimaro),TB,osu! New Zealand Open Round of 16,1-∞
,,,,,
,2007683,FujuniseikouyuuP - Sayonara Lechenaultia [Extra] (Kowari),NM1,osu! New Zealand Open Quarterfinals,1-∞
,2833172,xi - Ascension to Heaven [BoshyMan's Extra] (-Tynamo),NM2,osu! New Zealand Open Quarterfinals,1-∞
,2242807,Street - Hestia [Inno's Extra] (-jordan-),NM3,osu! New Zealand Open Quarterfinals,1-∞
,2028973,POLKADOT STINGRAY - Telecaster Stripe [Extra] (moph),NM4,osu! New Zealand Open Quarterfinals,1-∞
,862246,Igorrr - Cicadidae [Chirr 2] (fergas),NM5,osu! New Zealand Open Quarterfinals,1-∞
,2194913,KOTOKO - INFINITE SKY [Extra] (Kirylln),HD1,osu! New Zealand Open Quarterfinals,1-∞
,125448,SHIKI - Pure Ruby [Another] (tsuka),HD2,osu! New Zealand Open Quarterfinals,1-∞
,2680271,xi - Finder Keepers [Mine Now] (fartownik),HD3,osu! New Zealand Open Quarterfinals,1-∞
,2195938,Roselia - LOUDER [Amateurre's EXPERT] (SkyFlame),HR1,osu! New Zealand Open Quarterfinals,1-∞
,516785,sakuzyo - Neurotoxin [Sharlo's Another] (Rumia-),HR2,osu! New Zealand Open Quarterfinals,1-∞
,1102952,Warak - Once Upon A Time [-PC's Extra] (Xilver),HR3,osu! New Zealand Open Quarterfinals,1-∞
,1617640,XX:me - Torikago [walao00737's Insane] (Yugu),DT1,osu! New Zealand Open Quarterfinals,1-∞
,2238602,Ponkichi - Hyakukakai to Shirotokkuri [Karen's Insane] (DreaM117er),DT2,osu! New Zealand Open Quarterfinals,1-∞
,1042025,sakuzyo - Senkyou Ranbu [Insane] (ktgster),DT3,osu! New Zealand Open Quarterfinals,1-∞
,1000747,Noriko Mitose - Duel Alternatives [DepthStar's Verethragna] (Depths),TB,osu! New Zealand Open Quarterfinals,1-∞
,,,,,
,2543595,Tokoyami Towa - -ERROR [Resonance] (Amateurre),NM1,osu! New Zealand Open Semifinals,1-∞
,1139787,UNDEAD CORPORATION - Seven Colors [Concerto] (Realazy),NM2,osu! New Zealand Open Semifinals,1-∞
,529870,"lapix - Paradoxy [seXXXtra AR9,7] (Akali)",NM3,osu! New Zealand Open Semifinals,1-∞
,2067859,Kalafina x The Prodigy - No Good Magia (Start the Witch) [Walpurgisnacht] (Okoratu),NM4,osu! New Zealand Open Semifinals,1-∞
,1661565,AngelMaker - A Dark Omen [LMT's Extra] (Kyu96),NM5,osu! New Zealand Open Semifinals,1-∞
,522348,PolyphonicBranch - Usotsuki Betty [Skystar's Extra] (Chewin),NM6,osu! New Zealand Open Semifinals,1-∞
,1936713,LiSA - Believe in ourselves [Our Everlasting Love] (Onlybiscuit),HD1,osu! New Zealand Open Semifinals,1-∞
,2096780,Pizuya's Cell - Inchlings of the Shining Needle ~ Little Princess [LMT's Insane] (Shurelia),HD2,osu! New Zealand Open Semifinals,1-∞
,1306399,USAO - Boss Rush [Moecho's Blitz Surge Extra] (Lavender),HD3,osu! New Zealand Open Semifinals,1-∞
,1174596,xi - Zauberkugel [Extra] (pishifat),HD4,osu! New Zealand Open Semifinals,1-∞
,2419085,"AliA - Kakurenbo [Ready, Set, Go!] (Chizu-Kun)",HR1,osu! New Zealand Open Semifinals,1-∞
,2009707,Colorful Sounds Port - ETERNAL DRAIN [wyrio's Extra] (Lunala),HR2,osu! New Zealand Open Semifinals,1-∞
,904257,Shimotsuki Haruka - Secret Liqueur -Short ver- [Liqueur] (PinkHeart),HR3,osu! New Zealand Open Semifinals,1-∞
,1697753,Nekomata Master+ - Funny shuffle [momoko's Extra] (lcfc),HR4,osu! New Zealand Open Semifinals,1-∞
,974653,Yukinoshita Yukino (CV.Hayami Saori) & Yuigahama Yui (CV.Touyama Nao) - Everyday World [Insane] (Pentori),DT1,osu! New Zealand Open Semifinals,1-∞
,645355,Memme - Chinese Restaurant [Hyper] (M o k o r i),DT2,osu! New Zealand Open Semifinals,1-∞
,2117271,onoken - Akuyaku no Shoumei [Another] (Lasse),DT3,osu! New Zealand Open Semifinals,1-∞
,791320,antiPLUR - Speed of Link [450 000m/s] (ktgster),DT4,osu! New Zealand Open Semifinals,1-∞
,2075268,F-777 - Space Battle [Intense] (DeRandom Otaku),TB,osu! New Zealand Open Semifinals,1-∞
,,,,,
,1076701,Ayalis - Ai o Chikaishi Hime Kazari [Master] (handsome),NM1,osu! New Zealand Open Finals,1-∞
,1918015,Ryu* - Sakura Mirage (STARLiGHT Mix) [Illusion] (Jean-Michel Jr),NM2,osu! New Zealand Open Finals,1-∞
,1891907,Magnetude - Signals [1 GHz] (Firebool),NM3,osu! New Zealand Open Finals,1-∞
,1463294,YURRY CANON - Nadeshiko color Heart [Saturnalize's Extra] (kwk),NM4,osu! New Zealand Open Finals,1-∞
,1035357,Pierce The Veil - Texas Is Forever [Kaifin's Expert] (puxtu),NM5,osu! New Zealand Open Finals,1-∞
,1593262,Akatsuki Records - WARNING x WARNING x WARNING [Collab Extra] (Hailie),NM6,osu! New Zealand Open Finals,1-∞
,2703869,Imy - Beyond the despair [Abysm] (Riana),HD1,osu! New Zealand Open Finals,1-∞
,2115970,SHK - Violet Perfume [SHD] (ktgster),HD2,osu! New Zealand Open Finals,1-∞
,1247752,Eisyo-kobu - Oriental Blossom [Vert's Extreme] (Crystal),HD3,osu! New Zealand Open Finals,1-∞
,1781193,sasakure.UK - Atropos [schoolboy's Extra] (Cellina),HD4,osu! New Zealand Open Finals,1-∞
,2113440,CHiCO with HoneyWorks - Kimi ga Sora Koso Kanashikere [Xenon's Extra] (Serizawa Haruki),HR1,osu! New Zealand Open Finals,1-∞
,87171,IOSYS - Cirno's Perfect Math Class [Insane] (Louis Cyphre),HR2,osu! New Zealand Open Finals,1-∞
,1785322,Denkishiki Karen Ongaku Shuudan - Owari Tsumugishi Mono [Icekalt's Extra] (LMT),HR3,osu! New Zealand Open Finals,1-∞
,1701907,KEiNA - Karen Setsugetsuka (Artethia & Epsilon Remix) [Skystar x fanzhen's Extra] (Lasse),HR4,osu! New Zealand Open Finals,1-∞
,2751003,HoneyWorks feat. Capi - Ima Suki ni Naru. [Insane] (CoLouRed GlaZeE),DT1,osu! New Zealand Open Finals,1-∞
,2096920,Utsu-P - Corona [Insane] (Net0),DT2,osu! New Zealand Open Finals,1-∞
,2057599,TWICE - CHILLAX [Reform's Insane] (DeRandom Otaku),DT3,osu! New Zealand Open Finals,1-∞
,248474,senya - Magica [SatelliteFrostMix] (Satellite),DT4,osu! New Zealand Open Finals,1-∞
,1273512,DystopiaGround - AugoEidEs [Demoniac] (yShadowXOP_),TB,osu! New Zealand Open Finals,1-∞
,,,,,
,2715370,Manami Numakura - Sakebe [Outcry] (SkyFlame),NM1,osu! New Zealand Open GrandFinals,1-∞
,1865097,Ice - Etude for the Sinners [Trolled] (Cherry Blossom),NM2,osu! New Zealand Open GrandFinals,1-∞
,2103267,"Uinyasu, Occhoko Bunny - Aa Kenran no Yume ga Gotoku (Epsilon Remix) [Flower Dance] (deadcode)",NM3,osu! New Zealand Open GrandFinals,1-∞
,2223096,Hanabusa Sumireko (CV: Arakawa Miho) - Inochi no Karakuri [The Queen] (Talulah),NM4,osu! New Zealand Open GrandFinals,1-∞
,744673,UNDEAD CORPORATION - Everything will freeze [Freezing] (sjoy),NM5,osu! New Zealand Open GrandFinals,1-∞
,2234458,Nanamori-chu * Goraku-bu - Happy Time wa Owaranai (Cut Ver.) [Osu's Extra] (-Keitaro),NM6,osu! New Zealand Open GrandFinals,1-∞
,2274993,"Yorushika - Evening Calm, A Certain Day, Illusion of Flowers [Flask's Extra] (Ryuusei Aika)",HD1,osu! New Zealand Open GrandFinals,1-∞
,1520670,TERRA - EDEN [handsome's Master] (Kite),HD2,osu! New Zealand Open GrandFinals,1-∞
,2143344,Mameyudoufu - Citadel [Autonomy] (captin1),HD3,osu! New Zealand Open GrandFinals,1-∞
,2239387,onoken - Amnolys [Expert] (DreaM117er),HD4,osu! New Zealand Open GrandFinals,1-∞
,2594785,TUYU - Doro no Bunzai de Watashi dake no Taisetsu o Ubaouda nante [Djulus' Extra] (Keqing),HR1,osu! New Zealand Open GrandFinals,1-∞
,627961,Nekomata Master+ - nightbird lost wing [apaffy's Extreme] (captin1),HR2,osu! New Zealand Open GrandFinals,1-∞
,2057654,FROZEN QUALIA - WINTER DIAMOND [Tsumia's Extra] (Settia),HR3,osu! New Zealand Open GrandFinals,1-∞
,1982581,HyuN - Grin [Expert] (ktgster),HR4,osu! New Zealand Open GrandFinals,1-∞
,790428,TRUE - DREAM SOLISTER [wkyik's Insane] (Kibbleru),DT1,osu! New Zealand Open GrandFinals,1-∞
,2277700,-45 - Midorigo Queen Bee [Dada's Insane] (Luscent),DT2,osu! New Zealand Open GrandFinals,1-∞
,2594991,BAND-MAID - DICE [INSANE.] (Lasse),DT3,osu! New Zealand Open GrandFinals,1-∞
,1388891,Nanahoshi Kangengakudan - anoko dokonoko [Insane] (kwk),DT4,osu! New Zealand Open GrandFinals,1-∞
,1230741,Unlucky Morpheus - Angreifer [Zeitlos] (Scarsnic),TB,osu! New Zealand Open GrandFinals,1-∞
,,,,,
,2529006,yanaginagi - Megumi no Ame [Kowari's Extra] (Keqing),NM1,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,574187,Yooh - snow storm -euphoria- [INFINITE] (-Chata-),NM2,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,1501410,Camellia vs Akira Complex - Railgun Roulette (VIP) [LowBot's Insane] (NeilPerry),NM3,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,821238,Cilvery - Kamisama Nejimaki [Catastrophe] (sukiNathan),NM4,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,2322553,CHiCO with HoneyWorks - Wolf [Collab Extra] (CoLouRed GlaZeE),HD1,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,65177,IOSYS - Homicide Moon [Lunatic] (Natteke),HD2,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,2132691,LiSA - ADAMAS [Insane] (Little),HR1,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,43117,Alestorm - Wenches & Mead [awptense] (ShaggoN),HR2,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,156904,KOTOKO - unfinished [Acceleration] (Pokie),DT1,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,183425,Chata - D Senjou no Koi no Uta [Insane] (hoLysoup),DT2,osu! New Zealand 5 Digit Qualifiers,10k - 99k
,,,,,
,1625960,Yuaru - Jitter Doll [Belief] (-Laura-),NM1,osu! New Zealand 5 Digit Round of 16,10k - 99k
,847314,Feint - Tower Of Heaven (You Are Slaves) [Extra] (eLy),NM2,osu! New Zealand 5 Digit Round of 16,10k - 99k
,1056128,Au5 - Reiteration [NiNo's Insane] (NeilPerry),NM3,osu! New Zealand 5 Digit Round of 16,10k - 99k
,800502,FujuniseikouyuuP - Talent Shredder [Imagination [SymaG Ver.]] (Smoothie),NM4,osu! New Zealand 5 Digit Round of 16,10k - 99k
,2324224,Atsushi - Kessen [Firika's Another] (Yusomi),NM5,osu! New Zealand 5 Digit Round of 16,10k - 99k
,348605,Krewella - Come & Get It (Nightcore Mix) [Insane] (Asphyxia),HD1,osu! New Zealand 5 Digit Round of 16,10k - 99k
,69666,Jun Ishikawa - Sky High [Sky] (_LRJ_),HD2,osu! New Zealand 5 Digit Round of 16,10k - 99k
,2358639,lapix - Nexta [coco's EXHAUST] (Realazy),HD3,osu! New Zealand 5 Digit Round of 16,10k - 99k
,1294194,Inori Minase - MELODY FLAG [Insane] (Chirony),HR1,osu! New Zealand 5 Digit Round of 16,10k - 99k
,1017900,Delain - Go Away [Insane] (pishifat),HR2,osu! New Zealand 5 Digit Round of 16,10k - 99k
,372170,Umeri - paranoia [Insane] (captin1),HR3,osu! New Zealand 5 Digit Round of 16,10k - 99k
,923319,Sayuri - Sore wa Chiisana Hikari no Youna [Insane] (FrostxE),DT1,osu! New Zealand 5 Digit Round of 16,10k - 99k
,793357,cYsmix - House With Legs [Insane] (alacat),DT2,osu! New Zealand 5 Digit Round of 16,10k - 99k
,2483136,Powerless feat. Sennzai - Lost Desire [Hard] (Pentori),DT3,osu! New Zealand 5 Digit Round of 16,10k - 99k
,2661937,FELT - Vagueness & JOURNEY [My Journey] (SgtCataclyst),TB,osu! New Zealand 5 Digit Round of 16,10k - 99k
,,,,,
,1966224,Minase Inori - Hoshikuzu no Contrail [Asami's Expert] (_kotachi_),NM1,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,1917144,Thaehan - Doki-Doki [Expert] (Kron05),NM2,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,1834172,Magnetude - Signals [adioni's 100 MHz] (Firebool),NM3,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,1921070,Minami - Kawaki wo Ameku [Trynna's Extra] (Mirash),NM4,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,631361,FOLiACETATE - Heterochromia Iridis [Extra] (Mamayu),NM5,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,128886,DJ Sharpnel - Marunouchi surviver [galvenize] (K o h a k u),HD1,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,195502,Harry - Earth Day [Earth Day] (Moway),HD2,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,n/a,not submitted,HD3,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,2334295,Eve - LEO [Insane ft. FuJu] (modding queue),HR1,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,31838,"Mr. - Hats, Gloves and Overalls [Doomsday's Insane] (Hikato)",HR2,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,2301162,Virtual Riot - Rampage [Zizou's Insane] (C00L),HR3,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,1125982,Kanpyohgo - Unmei no Dark Side -Rolling Gothic mix [N a s y a's Insane] (My Angel Azusa),DT1,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,162608,"zts - Captain Murasa [Aye aye, Sir!] (Reiji-RJ)",DT2,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,1844821,KASAI HARCORES - Trinity Homerun [ENKRYPSTRATA'S HARD] (Monstrata),DT3,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,1520055,Mia REGINA - Choumusubi Amulet (nenpulse bootleg remix) [Dispel] (cococolaco),TB,osu! New Zealand 5 Digit Quarterfinals,10k - 99k
,,,,,
,1536489,GARNiDELiA - Yakusoku -Promise code- [kotachi's Extra] (Yasaija 714),NM1,osu! New Zealand 5 Digit Semifinals,10k - 99k
,799724,P*Light - YELLOW SPLASH!! [wkyik's Extra] (Minakami Yuki),NM2,osu! New Zealand 5 Digit Semifinals,10k - 99k
,1775314,Dictate - Treason [The Senate] (Realazy),NM3,osu! New Zealand 5 Digit Semifinals,10k - 99k
,1476104,monet - Kagami no Sekai ni wa Watashi shika Inai -another version- [Extra] (Mirash),NM4,osu! New Zealand 5 Digit Semifinals,10k - 99k
,228919,Renard - TU4AR [Extra] (P o M u T a),NM5,osu! New Zealand 5 Digit Semifinals,10k - 99k
,930297,Pierce The Veil - She Sings In The Morning [Extra] (pishifat),NM6,osu! New Zealand 5 Digit Semifinals,10k - 99k
,162405,Traktion - Mission ASCII [Another] (galvenize),HD1,osu! New Zealand 5 Digit Semifinals,10k - 99k
,88035,Sakura Fumi - ALBA [Insane] (mjw5150),HD2,osu! New Zealand 5 Digit Semifinals,10k - 99k
,178353,Lapfox Trax feat. guilhox - Lapfoxed Forever [Nogard] (Blue Dragon),HD3,osu! New Zealand 5 Digit Semifinals,10k - 99k
,2489207,Elroy - ANGEL 9 [SCARED] (jamesjan3),HD4,osu! New Zealand 5 Digit Semifinals,10k - 99k
,987375,Girl's Day - Ring My Bell [Expert] (Natsu),HR1,osu! New Zealand 5 Digit Semifinals,10k - 99k
,1782852,Kajiura Yuki - Pugna cum maga [Seto's Insane] (Trynna),HR2,osu! New Zealand 5 Digit Semifinals,10k - 99k
,1104317,Yunomi - Oedo Controller(feat. TORIENA)[Batsu Remix] [Beom's Expert] (Left),HR3,osu! New Zealand 5 Digit Semifinals,10k - 99k
,664089,KOAN Sound & Asa - Starlite [Hula's Super Insane] (Aiceo),HR4,osu! New Zealand 5 Digit Semifinals,10k - 99k
,493755,Nishino Kana - Darling [Insane] (Giralda),DT1,osu! New Zealand 5 Digit Semifinals,10k - 99k
,1440741,DECO*27 - HIBANA feat. Hatsune Miku [Hard] (Pho),DT2,osu! New Zealand 5 Digit Semifinals,10k - 99k
,206525,Ceui - COLORFUL DAYS!! [Hard] (SamiPale),DT3,osu! New Zealand 5 Digit Semifinals,10k - 99k
,1200737,Folder5 - Believe [Insane] (Chaoslitz),DT4,osu! New Zealand 5 Digit Semifinals,10k - 99k
,712278,Camellia - Controlled dive [Sequence Break] (Side),TB,osu! New Zealand 5 Digit Semifinals,10k - 99k
,,,,,
,1403318,Endorfin. - Luminous Rage [Lucent] (Kibbleru),NM1,osu! New Zealand 5 Digit Finals,10k - 99k
,1518059,DragonForce - Ring of Fire [Extra] (MashaSG),NM2,osu! New Zealand 5 Digit Finals,10k - 99k
,1382561,YUC'e - Sunset Tea Cup [[ -Scarlet- ]'s Teh Tarik] (Rumia-),NM3,osu! New Zealand 5 Digit Finals,10k - 99k
,1660932,Hommarju - (This Is Not) The Angels [Another] (fanzhen0019),NM4,osu! New Zealand 5 Digit Finals,10k - 99k
,1176292,cosMo@BousouP - The Real Disappearance of Hatsune Miku [Extra] (sullywally),NM5,osu! New Zealand 5 Digit Finals,10k - 99k
,1809909,M2U - The back of Beyond [Another] (yaspo),NM6,osu! New Zealand 5 Digit Finals,10k - 99k
,1084356,Red Velvet - Ice Cream Cake [CBH's Ice Cream Cake] (Lilyanna),HD1,osu! New Zealand 5 Digit Finals,10k - 99k
,58701,IOSYS - Midnight Lightning Bolt [Lunatic] (pieguy1372),HD2,osu! New Zealand 5 Digit Finals,10k - 99k
,878771,"Meramipop - Cirno, Q? [Seikatsu] (-Tochi)",HD3,osu! New Zealand 5 Digit Finals,10k - 99k
,1694583,"Camellia feat. Nanahira - Bassdrop Freaks (2018 ""Redrop"" ver.) [Lasse's Extra] (Mir)",HD4,osu! New Zealand 5 Digit Finals,10k - 99k
,948389,EVO+ - [A]ddiction [Vert's Expert] (Mei),HR1,osu! New Zealand 5 Digit Finals,10k - 99k
,1791790,Nekomata Master feat. Mayumi Morinaga - Sleepless Days [Nasmoeb's MAXIMUM] (den0saur),HR2,osu! New Zealand 5 Digit Finals,10k - 99k
,162831,xi - Parousia -LAST JUDGMENT- [Retribution] (Zapy),HR3,osu! New Zealand 5 Digit Finals,10k - 99k
,1593031,toby fox - Spider Dance [Insane] (Fatfan Kolek),HR4,osu! New Zealand 5 Digit Finals,10k - 99k
,543814,senya - Koyoi Index [Lunatic] (jonathanlfj),DT1,osu! New Zealand 5 Digit Finals,10k - 99k
,243644,Zeng Zhihao - Fu Yun Ben Lang [Insane] (jonathanlfj),DT2,osu! New Zealand 5 Digit Finals,10k - 99k
